person_id,session,target_id,target_x,target_y,gaze_x,gaze_y
3,2,3,0.8,0.2,0.802308451261245,0.20230909169628375
3,2,3,0.8,0.2,0.8048814678871925,0.1823229716741325
3,2,3,0.8,0.2,0.819331174635711,0.20140479055937946
3,2,3,0.8,0.2,0.8236980999734076,0.19057997690678685
3,2,3,0.8,0.2,0.8153215720762813,0.17929122024881877
3,2,4,0.2,0.5,0.20524268863616907,0.5157988350270747
3,2,4,0.2,0.5,0.21427024708912973,0.49612522594645153
3,2,4,0.2,0.5,0.20915086982344805,0.48206348743531807
3,2,4,0.2,0.5,0.22625800166133994,0.48584145602887996
3,2,4,0.2,0.5,0.21237593701060412,0.5004318458095971
3,2,5,0.5,0.5,0.5035764447506953,0.5093494537181651
3,2,5,0.5,0.5,0.5126799117089837,0.5084794022721943
3,2,5,0.5,0.5,0.518117233008254,0.46302006622499087
3,2,5,0.5,0.5,0.5217673481558944,0.48499958684016686
3,2,5,0.5,0.5,0.5149538156672202,0.4966860567271586
3,2,6,0.8,0.5,0.818078322233452,0.4913245941853433
3,2,6,0.8,0.5,0.8084887617902352,0.4874489833081072
3,2,6,0.8,0.5,0.8128984759276359,0.4700732563116368
3,2,6,0.8,0.5,0.8248350068196731,0.47955555172804687
3,2,6,0.8,0.5,0.8094754623778668,0.49818059342786547
3,2,7,0.2,0.8,0.19683437382427546,0.7887546386875816
3,2,7,0.2,0.8,0.19444035770202256,0.7744014033570724
3,2,7,0.2,0.8,0.22573303044527335,0.7898575606751522
3,2,7,0.2,0.8,0.19416342484061405,0.7682361758323842
3,2,7,0.2,0.8,0.2137865330091359,0.7657908075815348
3,2,8,0.5,0.8,0.5075178472590913,0.7643375081825585
3,2,8,0.5,0.8,0.534821729210985,0.8001343700477778
3,2,8,0.5,0.8,0.49296220346749847,0.7720243860813638
3,2,8,0.5,0.8,0.5171764975449039,0.7892768967453819
3,2,8,0.5,0.8,0.5224103639265216,0.7900234022203704
3,2,9,0.8,0.8,0.8287057767835575,0.7826235702202892
3,2,9,0.8,0.8,0.7992159875376914,0.7714950925787081
3,2,9,0.8,0.8,0.7932279336442613,0.8014127583313688
3,2,9,0.8,0.8,0.7984758341364496,0.7669064385647565
3,2,9,0.8,0.8,0.840763783903661,0.7903521907727465
4,1,1,0.2,0.2,0.20070397814946497,0.175018661656135
4,1,1,0.2,0.2,0.20085062210296328,0.2106842330505406
4,1,1,0.2,0.2,0.22224916762463368,0.1810643858685421
4,1,1,0.2,0.2,0.22396985910433245,0.20180983379408232
4,1,1,0.2,0.2,0.20252709842627498,0.17280747617321568
4,1,2,0.5,0.2,0.49115952305385124,0.18569369005523428
4,1,2,0.5,0.2,0.509944586785277,0.21351287950028783
4,1,2,0.5,0.2,0.51327365474731,0.15505053383632716
4,1,2,0.5,0.2,0.5231314995878765,0.181121898743683
4,1,2,0.5,0.2,0.4993671050689397,0.19696856109356373
4,1,3,0.8,0.2,0.8266594317719035,0.16376654609618102
4,1,3,0.8,0.2,0.8110223652288703,0.18492420075386382
4,1,3,0.8,0.2,0.8087711822469814,0.21831049536384867
4,1,3,0.8,0.2,0.8248237450870588,0.14639282003638002
4,1,3,0.8,0.2,0.8147924287360812,0.1784401424812976
4,1,4,0.2,0.5,0.2046185918004813,0.47129218714709054
4,1,4,0.2,0.5,0.2181122602712841,0.48859132836465247
4,1,4,0.2,0.5,0.23706136465806776,0.5056511494002106
4,1,4,0.2,0.5,0.2294329897666695,0.4812583090902687
4,1,4,0.2,0.5,0.18946209253843313,0.499582650536113
4,1,5,0.5,0.5,0.5131069018935099,0.47723308749978005
4,1,5,0.5,0.5,0.5202085424110104,0.4779356356525515
4,1,5,0.5,0.5,0.49688004375016837,0.45388449798588737
4,1,5,0.5,0.5,0.517739883693822,0.494695920297571
4,1,5,0.5,0.5,0.4983783569023431,0.4865154992101672
4,1,6,0.8,0.5,0.8244753387096437,0.4836722500926566
4,1,6,0.8,0.5,0.8323439529981546,0.46003663662428007
4,1,6,0.8,0.5,0.8195819677968219,0.4980693209653761
4,1,6,0.8,0.5,0.8084430311166523,0.4980524725025448
4,1,6,0.8,0.5,0.794937343540069,0.4530123939625275
4,1,7,0.2,0.8,0.20208643251112843,0.7755182299629915
4,1,7,0.2,0.8,0.1969269792806046,0.7829544110165306
4,1,7,0.2,0.8,0.21757979881054124,0.7916224238640135
4,1,7,0.2,0.8,0.20070717075033992,0.7936593942181471
4,1,7,0.2,0.8,0.19691601649523682,0.7810324419052038
4,1,8,0.5,0.8,0.5177611907856416,0.779753759093657
4,1,8,0.5,0.8,0.519373540828403,0.770423774674807
4,1,8,0.5,0.8,0.5020427184811199,0.7629193298273449
4,1,8,0.5,0.8,0.5086362879612683,0.7841323405480588
4,1,8,0.5,0.8,0.4851613258566441,0.7948080250386458
4,1,9,0.8,0.8,0.811127125279879,0.7917198175140616
4,1,9,0.8,0.8,0.803046870440274,0.7769011109756753
4,1,9,0.8,0.8,0.812817947468168,0.7977731280465323
4,1,9,0.8,0.8,0.8168630873978499,0.7942288881638755
4,1,9,0.8,0.8,0.8266666057332349,0.7885881560831025
4,2,1,0.2,0.2,0.22278716619588945,0.18134428478214787
4,2,1,0.2,0.2,0.2189422443847926,0.19252881412276268
4,2,1,0.2,0.2,0.20834458716156887,0.17542405747143594
4,2,1,0.2,0.2,0.22191482237621973,0.1960397537750723
4,2,1,0.2,0.2,0.20849068997564954,0.1801972132404208
4,2,2,0.5,0.2,0.5182839510680205,0.18529284379803979
4,2,2,0.5,0.2,0.5142371693837655,0.17579997953498971
4,2,2,0.5,0.2,0.5263064790740025,0.17430349262969347
4,2,2,0.5,0.2,0.5076971254332354,0.20653482269525927
4,2,2,0.5,0.2,0.49986418615582484,0.18014342520069995
4,2,3,0.8,0.2,0.8172627412485727,0.18151243173523363
4,2,3,0.8,0.2,0.8130615324035263,0.18023185089351593
4,2,3,0.8,0.2,0.8219783145894357,0.18754168340830107
4,2,3,0.8,0.2,0.8183483383879679,0.1727015382589413
4,2,3,0.8,0.2,0.8041275289181777,0.1969782512676241
4,2,4,0.2,0.5,0.19484975417058994,0.4978629513415888
4,2,4,0.2,0.5,0.20991572962891794,0.5028604611097824
4,2,4,0.2,0.5,0.21529504555770776,0.4949651442165777
4,2,4,0.2,0.5,0.22107378881671827,0.4873446320124201
4,2,4,0.2,0.5,0.20495989495411882,0.4745864143748494
4,2,5,0.5,0.5,0.5175651042423667,0.49830601030993305
4,2,5,0.5,0.5,0.5402755310448191,0.49618675023072045
4,2,5,0.5,0.5,0.5312531658350373,0.4950359812890101
4,2,5,0.5,0.5,0.505848698123632,0.46219377076979673
4,2,5,0.5,0.5,0.5047884734555459,0.45752783101823835
4,2,6,0.8,0.5,0.8162107767469653,0.4746145000559183
4,2,6,0.8,0.5,0.7957475958533599,0.4875444792607622
4,2,6,0.8,0.5,0.8095417744067227,0.49671946634884107
4,2,6,0.8,0.5,0.8281313632597399,0.4973651115463721
4,2,6,0.8,0.5,0.8176257436322828,0.4988707861032283
4,2,7,0.2,0.8,0.21504845756393476,0.8115869001940115
4,2,7,0.2,0.8,0.2363740618397624,0.793606497746554
4,2,7,0.2,0.8,0.19682163816744308,0.7697707213550703
4,2,7,0.2,0.8,0.20283226631662502,0.7809727652618155
4,2,7,0.2,0.8,0.1968740684364041,0.790349053866449
4,2,8,0.5,0.8,0.5085685632415179,0.7846313110341093
4,2,8,0.5,0.8,0.5248225134584521,0.797169375739459
4,2,8,0.5,0.8,0.5325971437857593,0.7849676533402442
4,2,8,0.5,0.8,0.5257575244839627,0.7649532003325754
4,2,8,0.5,0.8,0.5212260947531521,0.7925318573214574
4,2,9,0.8,0.8,0.825610442133808,0.811731564061528
4,2,9,0.8,0.8,0.8135773527786555,0.7950268710171299
4,2,9,0.8,0.8,0.790051472676978,0.7958756982058199
4,2,9,0.8,0.8,0.8333277775964517,0.7694150701337539
4,2,9,0.8,0.8,0.8110805253482415,0.8194938217609677
5,1,1,0.2,0.2,0.20587537807426307,0.19720146215693563
5,1,1,0.2,0.2,0.20961370922251452,0.1827736875805476
5,1,1,0.2,0.2,0.1934009033567226,0.2020239607110845
5,1,1,0.2,0.2,0.2195561410361556,0.1934010538060711
5,1,1,0.2,0.2,0.19425329570808017,0.20611228495315106
5,1,2,0.5,0.2,0.5007134537721606,0.2179326056915266
5,1,2,0.5,0.2,0.493224452744429,0.18971332479980804
5,1,2,0.5,0.2,0.5103847051549041,0.21056696423379045
5,1,2,0.5,0.2,0.5071547341191679,0.20015049924448045
5,1,2,0.5,0.2,0.4898613457822684,0.1615569184838025
5,1,3,0.8,0.2,0.8034175273488612,0.22432717048685447
5,1,3,0.8,0.2,0.785728688377629,0.20039524321126637
5,1,3,0.8,0.2,0.7867499499193036,0.199647279666913
5,1,3,0.8,0.2,0.7857112375639412,0.20759321551635013
5,1,3,0.8,0.2,0.7914849965999976,0.19698845121612768
5,1,4,0.2,0.5,0.1825902945518843,0.4876410084640644
5,1,4,0.2,0.5,0.20489093887931664,0.4897097775144357
5,1,4,0.2,0.5,0.20065701548172168,0.5155612722951043
5,1,4,0.2,0.5,0.20743133267303035,0.5127882054813043
5,1,4,0.2,0.5,0.19445936290936217,0.4892656056971622
5,1,5,0.5,0.5,0.5023867818790407,0.511646200449229
5,1,5,0.5,0.5,0.4948192104946365,0.49744114738151674
5,1,5,0.5,0.5,0.4955731585047874,0.5015384052419483
5,1,5,0.5,0.5,0.4975393306232783,0.5403023602840492
5,1,5,0.5,0.5,0.5035350631406897,0.4950245395621081
5,1,6,0.8,0.5,0.8017373937057691,0.4997898354882463
5,1,6,0.8,0.5,0.8080743853679925,0.5165575974745723
5,1,6,0.8,0.5,0.7909437236226251,0.483855896776933
5,1,6,0.8,0.5,0.8031203050992547,0.5049528440314939
5,1,6,0.8,0.5,0.798799492740292,0.4682881303315647
5,1,7,0.2,0.8,0.20994022770236576,0.7876847098229262
5,1,7,0.2,0.8,0.20051130213498966,0.8272150343083555
5,1,7,0.2,0.8,0.22247156541283125,0.8153094131810867
5,1,7,0.2,0.8,0.17884500469263487,0.7931159120080663
5,1,7,0.2,0.8,0.18402020432196997,0.7846463699533274
5,1,8,0.5,0.8,0.482760074945747,0.817891649152531
5,1,8,0.5,0.8,0.48907746366884247,0.815010628899208
5,1,8,0.5,0.8,0.5048567968473426,0.8063702100389023
5,1,8,0.5,0.8,0.48916260598873323,0.8141146288647599
5,1,8,0.5,0.8,0.496222638557453,0.8134837757773147
5,1,9,0.8,0.8,0.7889282139333849,0.7956459314793182
5,1,9,0.8,0.8,0.7783922611039573,0.8195185693831848
5,1,9,0.8,0.8,0.8140903556701587,0.777100662008796
5,1,9,0.8,0.8,0.7831125403173018,0.7905143154263877
5,1,9,0.8,0.8,0.776580000161548,0.7855427105164525
5,2,1,0.2,0.2,0.20864339565116927,0.17739141620322568
5,2,1,0.2,0.2,0.20933096269251147,0.2160226890354705
5,2,1,0.2,0.2,0.19788898994488735,0.2226390372360219
5,2,1,0.2,0.2,0.1878161908911299,0.22886640324728325
5,2,1,0.2,0.2,0.20583780172786864,0.1803633937367235
5,2,2,0.5,0.2,0.520014967536457,0.20487886363479837
5,2,2,0.5,0.2,0.4874949172259029,0.22037250999124708
5,2,2,0.5,0.2,0.51906328377996,0.19032536011391787
5,2,2,0.5,0.2,0.5177721218430127,0.19589623408254167
5,2,2,0.5,0.2,0.5167956812053174,0.2361505364180906
5,2,3,0.8,0.2,0.819415622826408,0.17720303330910217
5,2,3,0.8,0.2,0.8107938259130478,0.18433329335808318
5,2,3,0.8,0.2,0.7949276529836141,0.2098772218841247
5,2,3,0.8,0.2,0.7935578018721853,0.21322288117779242
5,2,3,0.8,0.2,0.8072999046512425,0.20620887254134146
5,2,4,0.2,0.5,0.20797388998607713,0.5403337667445363
5,2,4,0.2,0.5,0.1973755462767623,0.5118023253997269
5,2,4,0.2,0.5,0.22518786070548708,0.5139973958001794
5,2,4,0.2,0.5,0.21052047995495515,0.4808971734059214
5,2,4,0.2,0.5,0.18334318138054273,0.5101082079806702
5,2,5,0.5,0.5,0.4687037349945721,0.5384758406678716
5,2,5,0.5,0.5,0.48415582528388623,0.4838201518474338
5,2,5,0.5,0.5,0.5194978040041848,0.5086822351948097
5,2,5,0.5,0.5,0.5042248662679955,0.4888030997184391
5,2,5,0.5,0.5,0.4926487346812476,0.5026535706539942
5,2,6,0.8,0.5,0.7984673379984149,0.496531085062356
5,2,6,0.8,0.5,0.7879834547535919,0.4971736684260169
5,2,6,0.8,0.5,0.7947515856256778,0.4955465286811275
5,2,6,0.8,0.5,0.8070738851078784,0.5239610239907608
5,2,6,0.8,0.5,0.8108849140273547,0.5072602167818283
5,2,7,0.2,0.8,0.19297727155333033,0.8239464414213982
5,2,7,0.2,0.8,0.18083994183781388,0.8103683826000132
5,2,7,0.2,0.8,0.213300056380875,0.7924099415665375
